========================================
[2026-03-20 16:03:08] RIFUSDT 从primary榜消失
  霸榜次数: 115 | 最后BBW: 5.36% | 最后价格: 0.0386
  最后Ratio: 1.09

========================================
[2026-03-20 16:03:08] BROCCOLIF3BUSDT 从secondary榜消失
  霸榜次数: 59 | 最后BBW: 5.77% | 最后价格: 0.00317
  最后Ratio: 1.16

========================================
[2026-03-20 16:03:08] KNCUSDT 从primary榜消失
  霸榜次数: 36 | 最后BBW: 2.63% | 最后价格: 0.1356
  最后Ratio: 1.47

========================================
[2026-03-20 16:03:08] BCHUSDT 从primary榜消失
  霸榜次数: 19 | 最后BBW: 3.54% | 最后价格: 465.9
  最后Ratio: 0.07

========================================
[2026-03-20 16:03:08] CVCUSDT 从primary榜消失
  霸榜次数: 15 | 最后BBW: 2.15% | 最后价格: 0.03151
  最后Ratio: 0.84

========================================
[2026-03-20 16:03:08] ARPAUSDT 从primary榜消失
  霸榜次数: 15 | 最后BBW: 2.52% | 最后价格: 0.00992
  最后Ratio: 1.58

========================================
[2026-03-20 16:03:08] CAKEUSDT 从primary榜消失
  霸榜次数: 13 | 最后BBW: 2.12% | 最后价格: 1.427
  最后Ratio: 1.15

========================================
[2026-03-20 16:03:08] ALLOUSDT 从primary榜消失
[2026-03-21 16:52:15] DISAPPEAR: BLESSUSDT (Board:secondary, Rounds:7, LastBBW:1.42%)
[2026-03-21 16:52:15] DISAPPEAR: BIRBUSDT (Board:secondary, Rounds:7, LastBBW:3.20%)
[2026-03-21 16:52:15] DISAPPEAR: BOBUSDT (Board:secondary, Rounds:7, LastBBW:3.54%)
[2026-03-21 16:52:15] DISAPPEAR: KAITOUSDT (Board:primary, Rounds:4, LastBBW:3.02%)
[2026-03-21 17:18:04] DISAPPEAR: BANANAS31USDT (Board:primary, Rounds:13, LastBBW:5.03%)
[2026-03-21 17:18:04] DISAPPEAR: ELSAUSDT (Board:secondary, Rounds:4, LastBBW:3.18%)
[2026-03-21 18:01:50] DISAPPEAR: AUCTIONUSDT (Board:primary, Rounds:7, LastBBW:2.20%)
[2026-03-21 18:01:50] DISAPPEAR: KAITOUSDT (Board:primary, Rounds:2, LastBBW:2.67%)
[2026-03-21 19:08:50] DISAPPEAR: JELLYJELLYUSDT (Board:secondary, Rounds:8, LastBBW:5.17%)
[2026-03-21 19:54:45] DISAPPEAR: ZORAUSDT (Board:secondary, Rounds:9, LastBBW:1.53%)
[2026-03-21 20:16:22] DISAPPEAR: BLESSUSDT (Board:secondary, Rounds:8, LastBBW:2.51%)
[2026-03-21 20:38:37] DISAPPEAR: ARIAUSDT (Board:secondary, Rounds:14, LastBBW:3.47%)
[2026-03-21 20:38:37] DISAPPEAR: AIOUSDT (Board:secondary, Rounds:9, LastBBW:1.04%)
[2026-03-21 21:00:47] DISAPPEAR: SAGAUSDT (Board:primary, Rounds:22, LastBBW:3.99%)
[2026-03-21 21:00:47] DISAPPEAR: HANAUSDT (Board:secondary, Rounds:16, LastBBW:4.29%)
[2026-03-21 21:00:47] DISAPPEAR: EDGEUSDT (Board:secondary, Rounds:16, LastBBW:2.45%)
[2026-03-21 21:00:47] DISAPPEAR: SKYAIUSDT (Board:secondary, Rounds:16, LastBBW:2.59%)
[2026-03-21 21:00:47] DISAPPEAR: ORDERUSDT (Board:secondary, Rounds:16, LastBBW:5.14%)
[2026-03-21 21:00:47] DISAPPEAR: ESPORTSUSDT (Board:secondary, Rounds:16, LastBBW:0.62%)
[2026-03-21 21:00:47] DISAPPEAR: SONICUSDT (Board:secondary, Rounds:16, LastBBW:4.32%)
[2026-03-21 21:00:47] DISAPPEAR: KGENUSDT (Board:secondary, Rounds:16, LastBBW:3.42%)
[2026-03-21 21:00:47] DISAPPEAR: SIRENUSDT (Board:secondary, Rounds:16, LastBBW:2.94%)
[2026-03-21 21:00:47] DISAPPEAR: GOATUSDT (Board:secondary, Rounds:16, LastBBW:1.99%)
[2026-03-21 21:00:47] DISAPPEAR: MERLUSDT (Board:secondary, Rounds:16, LastBBW:3.24%)
[2026-03-21 21:00:47] DISAPPEAR: INUSDT (Board:secondary, Rounds:13, LastBBW:3.24%)
[2026-03-21 21:00:47] DISAPPEAR: IPUSDT (Board:secondary, Rounds:13, LastBBW:2.39%)
[2026-03-21 21:00:47] DISAPPEAR: MONUSDT (Board:secondary, Rounds:11, LastBBW:2.95%)
[2026-03-21 21:00:47] DISAPPEAR: MOODENGUSDT (Board:secondary, Rounds:11, LastBBW:2.13%)
[2026-03-21 21:00:47] DISAPPEAR: HFTUSDT (Board:primary, Rounds:8, LastBBW:3.26%)
[2026-03-21 21:00:47] DISAPPEAR: HUSDT (Board:secondary, Rounds:5, LastBBW:3.11%)
[2026-03-21 21:00:47] DISAPPEAR: RECALLUSDT (Board:secondary, Rounds:2, LastBBW:4.12%)
[2026-03-21 21:23:38] DISAPPEAR: FFUSDT (Board:primary, Rounds:23, LastBBW:0.58%)
[2026-03-21 21:23:38] DISAPPEAR: VELODROMEUSDT (Board:primary, Rounds:23, LastBBW:3.43%)
[2026-03-21 21:23:38] DISAPPEAR: ZBTUSDT (Board:primary, Rounds:23, LastBBW:1.60%)
[2026-03-21 21:23:38] DISAPPEAR: MUBARAKUSDT (Board:primary, Rounds:23, LastBBW:3.36%)
[2026-03-21 21:23:38] DISAPPEAR: BIOUSDT (Board:primary, Rounds:23, LastBBW:1.93%)
[2026-03-21 21:38:07] DISAPPEAR: YBUSDT (Board:primary, Rounds:20, LastBBW:3.71%)
[2026-03-21 21:38:07] DISAPPEAR: SOLUSDT (Board:primary, Rounds:13, LastBBW:2.16%)
[2026-03-21 21:38:07] DISAPPEAR: BOBUSDT (Board:secondary, Rounds:12, LastBBW:2.72%)
[2026-03-21 21:38:07] DISAPPEAR: BUSDT (Board:secondary, Rounds:5, LastBBW:3.25%)
[2026-03-21 21:38:07] DISAPPEAR: ZORAUSDT (Board:secondary, Rounds:3, LastBBW:1.26%)
[2026-03-21 21:38:07] DISAPPEAR: AERGOUSDT (Board:secondary, Rounds:2, LastBBW:1.55%)
[2026-03-21 21:38:07] DISAPPEAR: CARVUSDT (Board:secondary, Rounds:2, LastBBW:3.16%)
[2026-03-21 21:38:07] DISAPPEAR: CLANKERUSDT (Board:secondary, Rounds:2, LastBBW:2.27%)
[2026-03-21 21:38:07] DISAPPEAR: UBUSDT (Board:secondary, Rounds:2, LastBBW:4.23%)
[2026-03-21 21:38:07] DISAPPEAR: AEROUSDT (Board:secondary, Rounds:2, LastBBW:1.34%)
[2026-03-21 21:50:59] DISAPPEAR: B2USDT (Board:secondary, Rounds:21, LastBBW:1.31%)
[2026-03-21 21:50:59] DISAPPEAR: COAIUSDT (Board:secondary, Rounds:19, LastBBW:3.18%)
[2026-03-21 21:50:59] DISAPPEAR: BIRBUSDT (Board:secondary, Rounds:13, LastBBW:3.38%)
[2026-03-21 21:50:59] DISAPPEAR: ARIAUSDT (Board:secondary, Rounds:3, LastBBW:3.33%)
[2026-03-21 21:50:59] DISAPPEAR: AIOUSDT (Board:secondary, Rounds:3, LastBBW:0.95%)
[2026-03-21 21:50:59] DISAPPEAR: HANAUSDT (Board:secondary, Rounds:2, LastBBW:4.38%)
[2026-03-21 21:50:59] DISAPPEAR: EDGEUSDT (Board:secondary, Rounds:2, LastBBW:2.42%)
[2026-03-21 21:50:59] DISAPPEAR: HUSDT (Board:secondary, Rounds:2, LastBBW:3.18%)
[2026-03-21 21:50:59] DISAPPEAR: INUSDT (Board:secondary, Rounds:2, LastBBW:3.26%)
[2026-03-21 21:50:59] DISAPPEAR: ESPORTSUSDT (Board:secondary, Rounds:2, LastBBW:0.95%)
[2026-03-21 21:50:59] DISAPPEAR: GOATUSDT (Board:secondary, Rounds:2, LastBBW:2.00%)
[2026-03-21 22:04:23] DISAPPEAR: ORDERUSDT (Board:secondary, Rounds:2, LastBBW:5.22%)
[2026-03-21 22:16:02] DISAPPEAR: AVNTUSDT (Board:primary, Rounds:28, LastBBW:2.64%)
[2026-03-21 22:16:02] DISAPPEAR: BANANAUSDT (Board:primary, Rounds:27, LastBBW:3.28%)
[2026-03-21 22:16:02] DISAPPEAR: SIRENUSDT (Board:secondary, Rounds:3, LastBBW:2.95%)
[2026-03-21 22:16:02] DISAPPEAR: MOODENGUSDT (Board:secondary, Rounds:3, LastBBW:2.08%)
[2026-03-21 22:16:02] DISAPPEAR: MERLUSDT (Board:secondary, Rounds:3, LastBBW:4.51%)
[2026-03-21 22:16:02] DISAPPEAR: RECALLUSDT (Board:secondary, Rounds:3, LastBBW:4.27%)
[2026-03-21 22:29:19] DISAPPEAR: XPINUSDT (Board:secondary, Rounds:18, LastBBW:4.83%)
[2026-03-21 22:29:19] DISAPPEAR: MONUSDT (Board:secondary, Rounds:4, LastBBW:2.92%)
[2026-03-21 22:56:33] DISAPPEAR: BIOUSDT (Board:primary, Rounds:2, LastBBW:1.73%)
[2026-03-21 23:09:23] DISAPPEAR: ESPORTSUSDT (Board:secondary, Rounds:5, LastBBW:0.96%)
[2026-03-21 23:09:23] DISAPPEAR: AVNTUSDT (Board:primary, Rounds:3, LastBBW:2.69%)
[2026-03-21 23:09:23] DISAPPEAR: MERLUSDT (Board:secondary, Rounds:3, LastBBW:3.92%)
[2026-03-21 23:35:19] DISAPPEAR: MUBARAKUSDT (Board:primary, Rounds:7, LastBBW:3.90%)
[2026-03-21 23:35:19] DISAPPEAR: MONUSDT (Board:secondary, Rounds:4, LastBBW:2.89%)
[2026-03-21 23:35:19] DISAPPEAR: MOODENGUSDT (Board:secondary, Rounds:4, LastBBW:1.81%)
[2026-03-22 00:03:11] DISAPPEAR: YBUSDT (Board:primary, Rounds:9, LastBBW:4.72%)
[2026-03-22 00:03:11] DISAPPEAR: OPNUSDT (Board:primary, Rounds:8, LastBBW:5.21%)
[2026-03-22 00:03:11] DISAPPEAR: XPINUSDT (Board:secondary, Rounds:5, LastBBW:4.91%)
[2026-03-22 10:25:31] DISAPPEAR: PLUMEUSDT (Board:primary, Rounds:36, LastBBW:2.53%)
[2026-03-22 10:25:31] DISAPPEAR: THEUSDT (Board:primary, Rounds:36, LastBBW:4.30%)
[2026-03-22 10:25:31] DISAPPEAR: STGUSDT (Board:primary, Rounds:36, LastBBW:3.64%)
[2026-03-22 10:25:31] DISAPPEAR: ROBOUSDT (Board:primary, Rounds:36, LastBBW:3.98%)
[2026-03-22 10:25:31] DISAPPEAR: WETUSDT (Board:secondary, Rounds:25, LastBBW:3.24%)
[2026-03-22 10:25:31] DISAPPEAR: INITUSDT (Board:primary, Rounds:21, LastBBW:5.47%)
[2026-03-22 10:25:31] DISAPPEAR: SIGNUSDT (Board:primary, Rounds:13, LastBBW:5.24%)
[2026-03-22 10:25:31] DISAPPEAR: XPLUSDT (Board:primary, Rounds:13, LastBBW:3.07%)
[2026-03-22 10:25:31] DISAPPEAR: SONICUSDT (Board:secondary, Rounds:11, LastBBW:4.05%)
[2026-03-22 10:25:31] DISAPPEAR: VELODROMEUSDT (Board:primary, Rounds:9, LastBBW:3.69%)
[2026-03-22 10:25:31] DISAPPEAR: STBLUSDT (Board:secondary, Rounds:9, LastBBW:4.40%)
[2026-03-22 10:25:31] DISAPPEAR: BANANAUSDT (Board:primary, Rounds:7, LastBBW:3.73%)
[2026-03-22 10:25:31] DISAPPEAR: SIRENUSDT (Board:secondary, Rounds:7, LastBBW:4.30%)
[2026-03-22 10:25:31] DISAPPEAR: SOONUSDT (Board:secondary, Rounds:5, LastBBW:3.00%)
[2026-03-22 10:25:31] DISAPPEAR: AVNTUSDT (Board:primary, Rounds:3, LastBBW:2.64%)
[2026-03-22 10:25:31] DISAPPEAR: BUSDT (Board:secondary, Rounds:2, LastBBW:3.89%)
[2026-03-22 10:25:31] DISAPPEAR: RECALLUSDT (Board:secondary, Rounds:2, LastBBW:4.73%)
[2026-03-22 10:47:36] DISAPPEAR: SOLUSDT (Board:primary, Rounds:3, LastBBW:4.35%)
[2026-03-22 11:08:40] DISAPPEAR: ASRUSDT (Board:primary, Rounds:102, LastBBW:5.23%)
[2026-03-22 11:08:40] DISAPPEAR: HANAUSDT (Board:secondary, Rounds:11, LastBBW:3.24%)
[2026-03-22 11:08:40] DISAPPEAR: SAGAUSDT (Board:primary, Rounds:2, LastBBW:5.14%)
[2026-03-22 11:08:40] DISAPPEAR: BLESSUSDT (Board:secondary, Rounds:2, LastBBW:4.00%)
[2026-03-22 11:08:40] DISAPPEAR: PIEVERSEUSDT (Board:secondary, Rounds:2, LastBBW:5.06%)
[2026-03-22 11:08:40] DISAPPEAR: ELSAUSDT (Board:secondary, Rounds:2, LastBBW:5.04%)
[2026-03-22 11:47:31] DISAPPEAR: TACUSDT (Board:secondary, Rounds:13, LastBBW:1.67%)
[2026-03-22 12:00:49] DISAPPEAR: KERNELUSDT (Board:primary, Rounds:40, LastBBW:5.87%)
[2026-03-22 12:00:49] DISAPPEAR: SKYAIUSDT (Board:secondary, Rounds:16, LastBBW:4.93%)
[2026-03-22 12:00:49] DISAPPEAR: ZBTUSDT (Board:primary, Rounds:14, LastBBW:5.14%)
[2026-03-22 12:00:49] DISAPPEAR: B2USDT (Board:secondary, Rounds:14, LastBBW:2.08%)
[2026-03-22 12:00:49] DISAPPEAR: IPUSDT (Board:secondary, Rounds:12, LastBBW:5.06%)
[2026-03-22 12:00:49] DISAPPEAR: BIRBUSDT (Board:secondary, Rounds:10, LastBBW:4.33%)
[2026-03-22 12:00:49] DISAPPEAR: TREEUSDT (Board:primary, Rounds:5, LastBBW:4.64%)
[2026-03-22 12:00:49] DISAPPEAR: TNSRUSDT (Board:primary, Rounds:5, LastBBW:4.12%)
[2026-03-22 12:00:49] DISAPPEAR: BASUSDT (Board:secondary, Rounds:5, LastBBW:3.59%)
[2026-03-22 12:00:49] DISAPPEAR: TAIKOUSDT (Board:secondary, Rounds:5, LastBBW:5.37%)
[2026-03-22 12:00:49] DISAPPEAR: AEROUSDT (Board:secondary, Rounds:3, LastBBW:5.13%)
[2026-03-22 12:19:37] DISAPPEAR: EDGEUSDT (Board:secondary, Rounds:15, LastBBW:2.29%)
[2026-03-22 12:19:37] DISAPPEAR: ESPORTSUSDT (Board:secondary, Rounds:9, LastBBW:2.43%)
[2026-03-22 12:19:37] DISAPPEAR: EWJUSDT (Board:secondary, Rounds:4, LastBBW:0.46%)
[2026-03-22 12:50:34] DISAPPEAR: TRUSTUSDT (Board:secondary, Rounds:8, LastBBW:3.58%)
[2026-03-22 12:50:34] DISAPPEAR: COOKIEUSDT (Board:primary, Rounds:2, LastBBW:4.98%)
[2026-03-22 12:50:34] DISAPPEAR: HYPEUSDT (Board:secondary, Rounds:2, LastBBW:4.59%)
[2026-03-22 13:04:28] DISAPPEAR: ENSOUSDT (Board:primary, Rounds:45, LastBBW:4.18%)
[2026-03-22 13:04:28] DISAPPEAR: WCTUSDT (Board:primary, Rounds:45, LastBBW:5.00%)
[2026-03-22 13:04:28] DISAPPEAR: ATUSDT (Board:primary, Rounds:45, LastBBW:2.59%)
[2026-03-22 13:04:28] DISAPPEAR: ZKPUSDT (Board:primary, Rounds:45, LastBBW:4.46%)
[2026-03-22 13:04:28] DISAPPEAR: OGUSDT (Board:primary, Rounds:44, LastBBW:1.67%)
[2026-03-22 13:04:28] DISAPPEAR: ARIAUSDT (Board:secondary, Rounds:18, LastBBW:3.16%)
[2026-03-22 13:04:28] DISAPPEAR: HUSDT (Board:secondary, Rounds:18, LastBBW:3.66%)
[2026-03-22 13:04:28] DISAPPEAR: INUSDT (Board:secondary, Rounds:18, LastBBW:2.98%)
[2026-03-22 13:04:28] DISAPPEAR: GOATUSDT (Board:secondary, Rounds:16, LastBBW:5.31%)
[2026-03-22 13:04:28] DISAPPEAR: ZAMAUSDT (Board:primary, Rounds:14, LastBBW:3.80%)
[2026-03-22 13:04:28] DISAPPEAR: BANANAS31USDT (Board:primary, Rounds:9, LastBBW:3.86%)
[2026-03-22 13:04:28] DISAPPEAR: ALLOUSDT (Board:primary, Rounds:9, LastBBW:5.11%)
[2026-03-22 13:04:28] DISAPPEAR: CATIUSDT (Board:primary, Rounds:9, LastBBW:4.97%)
[2026-03-22 13:04:28] DISAPPEAR: SOPHUSDT (Board:primary, Rounds:9, LastBBW:2.30%)
[2026-03-22 13:04:28] DISAPPEAR: DENTUSDT (Board:primary, Rounds:9, LastBBW:3.72%)
[2026-03-22 13:04:28] DISAPPEAR: FLOWUSDT (Board:primary, Rounds:9, LastBBW:4.83%)
[2026-03-22 13:04:28] DISAPPEAR: LAYERUSDT (Board:primary, Rounds:9, LastBBW:3.15%)
[2026-03-22 13:04:28] DISAPPEAR: JELLYJELLYUSDT (Board:secondary, Rounds:9, LastBBW:4.30%)
[2026-03-22 13:04:28] DISAPPEAR: ZKJUSDT (Board:secondary, Rounds:9, LastBBW:4.69%)
[2026-03-22 13:04:28] DISAPPEAR: ZORAUSDT (Board:secondary, Rounds:9, LastBBW:5.30%)
[2026-03-22 13:04:28] DISAPPEAR: HOMEUSDT (Board:primary, Rounds:7, LastBBW:2.84%)
[2026-03-22 13:04:28] DISAPPEAR: OGNUSDT (Board:primary, Rounds:7, LastBBW:4.04%)
[2026-03-22 13:04:28] DISAPPEAR: UBUSDT (Board:secondary, Rounds:7, LastBBW:3.40%)
[2026-03-22 13:04:28] DISAPPEAR: AGLDUSDT (Board:primary, Rounds:6, LastBBW:3.34%)
[2026-03-22 13:04:28] DISAPPEAR: MIRAUSDT (Board:primary, Rounds:4, LastBBW:4.63%)
[2026-03-22 13:04:28] DISAPPEAR: GUAUSDT (Board:secondary, Rounds:4, LastBBW:4.14%)
[2026-03-22 13:04:28] DISAPPEAR: CYSUSDT (Board:secondary, Rounds:4, LastBBW:5.02%)
[2026-03-22 13:04:28] DISAPPEAR: TNSRUSDT (Board:primary, Rounds:3, LastBBW:4.05%)
[2026-03-22 13:04:28] DISAPPEAR: BIRBUSDT (Board:secondary, Rounds:3, LastBBW:4.23%)
[2026-03-22 13:04:28] DISAPPEAR: EDGEUSDT (Board:secondary, Rounds:2, LastBBW:2.34%)
[2026-03-22 13:04:28] DISAPPEAR: ESPORTSUSDT (Board:secondary, Rounds:2, LastBBW:2.46%)
[2026-03-22 13:04:28] DISAPPEAR: BASUSDT (Board:secondary, Rounds:2, LastBBW:3.43%)
[2026-03-22 13:30:11] DISAPPEAR: XPINUSDT (Board:secondary, Rounds:11, LastBBW:4.26%)
[2026-03-22 13:30:11] DISAPPEAR: HANAUSDT (Board:secondary, Rounds:3, LastBBW:5.29%)
[2026-03-22 13:30:11] DISAPPEAR: TRUSTUSDT (Board:secondary, Rounds:2, LastBBW:3.55%)
[2026-03-22 13:43:12] DISAPPEAR: TACUSDT (Board:secondary, Rounds:7, LastBBW:1.59%)
[2026-03-22 13:43:12] DISAPPEAR: TAGUSDT (Board:secondary, Rounds:3, LastBBW:3.49%)
[2026-03-22 13:56:20] DISAPPEAR: DOGSUSDT (Board:primary, Rounds:3, LastBBW:2.61%)
[2026-03-22 13:56:20] DISAPPEAR: INXUSDT (Board:secondary, Rounds:2, LastBBW:2.59%)
[2026-03-22 13:56:20] DISAPPEAR: DAMUSDT (Board:secondary, Rounds:2, LastBBW:2.59%)
[2026-03-22 14:18:17] DISAPPEAR: HYPEUSDT (Board:secondary, Rounds:5, LastBBW:5.33%)
[2026-03-22 14:18:17] DISAPPEAR: WCTUSDT (Board:primary, Rounds:4, LastBBW:5.57%)
[2026-03-22 14:18:17] DISAPPEAR: CATIUSDT (Board:primary, Rounds:4, LastBBW:5.07%)
[2026-03-22 14:18:17] DISAPPEAR: SKRUSDT (Board:secondary, Rounds:3, LastBBW:5.05%)
[2026-03-22 15:02:24] DISAPPEAR: BANANAS31USDT (Board:primary, Rounds:6, LastBBW:3.29%)
[2026-03-22 15:02:24] DISAPPEAR: ARIAUSDT (Board:secondary, Rounds:6, LastBBW:4.20%)
[2026-03-22 15:02:24] DISAPPEAR: ZKJUSDT (Board:secondary, Rounds:4, LastBBW:4.49%)
[2026-03-22 15:02:24] DISAPPEAR: TRUSTUSDT (Board:secondary, Rounds:4, LastBBW:3.39%)
[2026-03-22 15:02:24] DISAPPEAR: UBUSDT (Board:secondary, Rounds:4, LastBBW:2.78%)
[2026-03-22 15:02:24] DISAPPEAR: TACUSDT (Board:secondary, Rounds:3, LastBBW:1.64%)
[2026-03-22 15:02:24] DISAPPEAR: TAGUSDT (Board:secondary, Rounds:3, LastBBW:2.89%)
[2026-03-22 15:02:24] DISAPPEAR: STABLEUSDT (Board:secondary, Rounds:2, LastBBW:1.96%)
[2026-03-22 15:24:20] DISAPPEAR: AIOUSDT (Board:secondary, Rounds:26, LastBBW:2.46%)
[2026-03-22 15:24:20] DISAPPEAR: AERGOUSDT (Board:secondary, Rounds:15, LastBBW:2.61%)
[2026-03-22 15:24:20] DISAPPEAR: B2USDT (Board:secondary, Rounds:10, LastBBW:1.78%)
[2026-03-22 15:24:20] DISAPPEAR: BASUSDT (Board:secondary, Rounds:7, LastBBW:4.59%)
[2026-03-22 15:24:20] DISAPPEAR: BIRBUSDT (Board:secondary, Rounds:7, LastBBW:4.81%)
[2026-03-22 15:45:58] DISAPPEAR: DAMUSDT (Board:secondary, Rounds:2, LastBBW:2.71%)
[2026-03-22 15:45:58] DISAPPEAR: KOMAUSDT (Board:secondary, Rounds:2, LastBBW:2.90%)
[2026-03-22 15:45:58] DISAPPEAR: BSVUSDT (Board:secondary, Rounds:2, LastBBW:4.59%)
[2026-03-22 15:45:58] DISAPPEAR: EVAAUSDT (Board:secondary, Rounds:2, LastBBW:4.02%)
[2026-03-22 15:45:58] DISAPPEAR: XMRUSDT (Board:secondary, Rounds:2, LastBBW:4.07%)
[2026-03-22 16:06:10] DISAPPEAR: ZKPUSDT (Board:primary, Rounds:9, LastBBW:5.24%)
[2026-03-22 16:06:10] DISAPPEAR: COOKIEUSDT (Board:primary, Rounds:9, LastBBW:5.05%)
[2026-03-22 16:06:10] DISAPPEAR: MIRAUSDT (Board:primary, Rounds:9, LastBBW:5.09%)
[2026-03-22 16:06:10] DISAPPEAR: INXUSDT (Board:secondary, Rounds:5, LastBBW:3.50%)
[2026-03-22 17:05:12] DISAPPEAR: ENSOUSDT (Board:primary, Rounds:12, LastBBW:5.08%)
[2026-03-22 17:05:12] DISAPPEAR: ZKCUSDT (Board:primary, Rounds:5, LastBBW:5.32%)
[2026-03-22 17:05:12] DISAPPEAR: BASUSDT (Board:secondary, Rounds:4, LastBBW:6.08%)
[2026-03-22 17:05:12] DISAPPEAR: STGUSDT (Board:primary, Rounds:3, LastBBW:5.02%)
[2026-03-22 18:02:14] DISAPPEAR: PARTIUSDT (Board:primary, Rounds:61, LastBBW:3.86%)
[2026-03-22 18:02:14] DISAPPEAR: ACTUSDT (Board:primary, Rounds:60, LastBBW:3.62%)
[2026-03-22 18:02:14] DISAPPEAR: FFUSDT (Board:primary, Rounds:34, LastBBW:0.81%)
[2026-03-22 18:02:14] DISAPPEAR: KGENUSDT (Board:secondary, Rounds:33, LastBBW:1.99%)
[2026-03-22 18:02:14] DISAPPEAR: MONUSDT (Board:secondary, Rounds:26, LastBBW:5.02%)
[2026-03-22 18:02:14] DISAPPEAR: KAITOUSDT (Board:primary, Rounds:25, LastBBW:2.53%)
[2026-03-22 18:02:14] DISAPPEAR: AUCTIONUSDT (Board:primary, Rounds:25, LastBBW:4.29%)
[2026-03-22 18:02:14] DISAPPEAR: TREEUSDT (Board:primary, Rounds:19, LastBBW:4.44%)
[2026-03-22 18:02:14] DISAPPEAR: EWJUSDT (Board:secondary, Rounds:16, LastBBW:0.76%)
[2026-03-22 18:02:14] DISAPPEAR: ATUSDT (Board:primary, Rounds:15, LastBBW:2.42%)
[2026-03-22 18:02:14] DISAPPEAR: ZAMAUSDT (Board:primary, Rounds:15, LastBBW:3.80%)
[2026-03-22 18:02:14] DISAPPEAR: OGUSDT (Board:primary, Rounds:15, LastBBW:3.16%)
[2026-03-22 18:02:14] DISAPPEAR: SOPHUSDT (Board:primary, Rounds:15, LastBBW:1.98%)
[2026-03-22 18:02:14] DISAPPEAR: DENTUSDT (Board:primary, Rounds:15, LastBBW:2.77%)
[2026-03-22 18:02:14] DISAPPEAR: FLOWUSDT (Board:primary, Rounds:15, LastBBW:4.92%)
[2026-03-22 18:02:14] DISAPPEAR: LAYERUSDT (Board:primary, Rounds:15, LastBBW:3.55%)
[2026-03-22 18:02:14] DISAPPEAR: TNSRUSDT (Board:primary, Rounds:15, LastBBW:4.47%)
[2026-03-22 18:02:14] DISAPPEAR: HOMEUSDT (Board:primary, Rounds:15, LastBBW:2.97%)
[2026-03-22 18:02:14] DISAPPEAR: AGLDUSDT (Board:primary, Rounds:15, LastBBW:3.75%)
[2026-03-22 18:02:14] DISAPPEAR: GUAUSDT (Board:secondary, Rounds:15, LastBBW:3.63%)
[2026-03-22 18:02:14] DISAPPEAR: EDGEUSDT (Board:secondary, Rounds:15, LastBBW:2.65%)
[2026-03-22 18:02:14] DISAPPEAR: HUSDT (Board:secondary, Rounds:15, LastBBW:4.41%)
[2026-03-22 18:02:14] DISAPPEAR: ESPORTSUSDT (Board:secondary, Rounds:15, LastBBW:3.97%)
[2026-03-22 18:02:14] DISAPPEAR: INUSDT (Board:secondary, Rounds:15, LastBBW:4.37%)
[2026-03-22 18:02:14] DISAPPEAR: JELLYJELLYUSDT (Board:secondary, Rounds:15, LastBBW:4.44%)
[2026-03-22 18:02:14] DISAPPEAR: OGNUSDT (Board:primary, Rounds:14, LastBBW:4.81%)
[2026-03-22 18:02:14] DISAPPEAR: CROSSUSDT (Board:secondary, Rounds:14, LastBBW:4.67%)
[2026-03-22 18:02:14] DISAPPEAR: DEGENUSDT (Board:secondary, Rounds:14, LastBBW:4.03%)
[2026-03-22 18:02:14] DISAPPEAR: XPINUSDT (Board:secondary, Rounds:13, LastBBW:4.58%)
[2026-03-22 18:02:14] DISAPPEAR: SOLUSDT (Board:primary, Rounds:12, LastBBW:4.65%)
[2026-03-22 18:02:14] DISAPPEAR: GUNUSDT (Board:primary, Rounds:11, LastBBW:4.49%)
[2026-03-22 18:02:14] DISAPPEAR: DOGSUSDT (Board:primary, Rounds:11, LastBBW:3.73%)
[2026-03-22 18:02:14] DISAPPEAR: TRADOORUSDT (Board:secondary, Rounds:8, LastBBW:3.75%)
[2026-03-22 18:02:14] DISAPPEAR: TACUSDT (Board:secondary, Rounds:8, LastBBW:1.83%)
[2026-03-22 18:02:14] DISAPPEAR: TAGUSDT (Board:secondary, Rounds:8, LastBBW:4.49%)
[2026-03-22 18:02:14] DISAPPEAR: ZKJUSDT (Board:secondary, Rounds:8, LastBBW:4.59%)
[2026-03-22 18:02:14] DISAPPEAR: TRUSTUSDT (Board:secondary, Rounds:8, LastBBW:3.31%)
[2026-03-22 18:02:14] DISAPPEAR: UBUSDT (Board:secondary, Rounds:8, LastBBW:1.80%)
[2026-03-22 18:02:14] DISAPPEAR: STABLEUSDT (Board:secondary, Rounds:8, LastBBW:2.07%)
[2026-03-22 18:02:14] DISAPPEAR: B2USDT (Board:secondary, Rounds:7, LastBBW:1.90%)
[2026-03-22 18:02:14] DISAPPEAR: AIOUSDT (Board:secondary, Rounds:7, LastBBW:2.76%)
[2026-03-22 18:02:14] DISAPPEAR: BIRBUSDT (Board:secondary, Rounds:7, LastBBW:5.16%)
[2026-03-22 18:02:14] DISAPPEAR: AERGOUSDT (Board:secondary, Rounds:7, LastBBW:2.66%)
[2026-03-22 18:02:14] DISAPPEAR: OPENUSDT (Board:primary, Rounds:6, LastBBW:2.75%)
[2026-03-22 18:02:14] DISAPPEAR: MYXUSDT (Board:secondary, Rounds:6, LastBBW:3.64%)
[2026-03-22 18:02:14] DISAPPEAR: ACXUSDT (Board:primary, Rounds:5, LastBBW:2.92%)
